DateTime,TP,WS,AP,HM,WD,PCPT,Day,Year,Season,partition,PM2.5
12/12/2019 18:00,27,6,1009.44,78,40,5.2,12,2019,12,11535,18.0000
12/12/2019 21:00,26.5,4,1011.72,80,80,5.6,12,2019,12,11536,17.5000
13/12/2019 0:00,25.2,9,1011.22,86,90,6,13,2019,12,11537,17.0000
13/12/2019 3:00,25.1,3,1009.53,84,70,5.775,13,2019,12,11538,17.1250
13/12/2019 6:00,25.8,7,1010.63,81,100,5.55,13,2019,12,11539,17.2500
13/12/2019 9:00,28.5,7,1012.58,73,110,5.325,13,2019,12,11540,17.3750
13/12/2019 12:00,30,4,1011.11,68,80,5.1,13,2019,12,11541,17.5000
13/12/2019 15:00,29.3,3,1009.42,70,160,4.875,13,2019,12,11542,17.6250
13/12/2019 18:00,27,7,1010.72,80,80,4.65,13,2019,12,11543,17.7500
13/12/2019 21:00,25.2,0,1012.7,88,0,4.425,13,2019,12,11544,17.8750
14/12/2019 0:00,25.2,0,1011.24,86,0,4.2,14,2019,12,11545,18.0000
14/12/2019 3:00,25,0,1010.33,88,0,5.25,14,2019,12,11546,17.6250
14/12/2019 6:00,25.5,0,1010.89,86,0,6.3,14,2019,12,11547,17.2500
14/12/2019 9:00,28.8,8,1012.28,70,130,7.35,14,2019,12,11548,16.8750
14/12/2019 12:00,28.6,9,1010.83,70,30,8.4,14,2019,12,11549,16.5000
14/12/2019 15:00,27.4,5,1009.41,77,30,9.45,14,2019,12,11550,16.1250
14/12/2019 18:00,27.3,7,1009.89,77,30,10.5,14,2019,12,11551,15.7500
14/12/2019 21:00,26.6,3,1011.01,82,70,11.55,14,2019,12,11552,15.3750
15/12/2019 0:00,26.4,0,1010.65,84,0,12.6,15,2019,12,11553,15.0000
15/12/2019 3:00,26,4,1008.77,84,60,12.45,15,2019,12,11554,14.7500
15/12/2019 6:00,26.4,4,1009.04,85,130,12.3,15,2019,12,11555,14.5000
15/12/2019 9:00,28.7,8,1010.73,74,110,12.15,15,2019,12,11556,14.2500
15/12/2019 12:00,28.6,5,1009.71,75,70,12,15,2019,12,11557,14.0000
15/12/2019 15:00,29.1,8,1009.04,74,80,11.85,15,2019,12,11558,13.7500
15/12/2019 18:00,27,6,1008.96,83,50,11.7,15,2019,12,11559,13.5000
15/12/2019 21:00,27,7,1010.55,80,40,11.55,15,2019,12,11560,13.2500
16/12/2019 0:00,24,7,1009.93,93,50,11.4,16,2019,12,11561,13.0000
16/12/2019 3:00,25.8,3,1008.54,89,10,12.925,16,2019,12,11562,12.7500
16/12/2019 6:00,26.2,4,1008.64,87,40,14.45,16,2019,12,11563,12.5000
16/12/2019 9:00,28.3,6,1010.58,77,90,15.975,16,2019,12,11564,12.2500
16/12/2019 12:00,29.5,11,1008.56,71,90,17.5,16,2019,12,11565,12.0000
16/12/2019 15:00,28.6,4,1007.67,75,130,19.025,16,2019,12,11566,11.7500
16/12/2019 18:00,27,3,1008.62,83,60,20.55,16,2019,12,11567,11.5000
16/12/2019 21:00,27,3,1010.16,83,220,22.075,16,2019,12,11568,11.2500
17/12/2019 0:00,27.2,5,1009.68,84,70,23.6,17,2019,12,11569,11.0000
17/12/2019 3:00,24.9,3,1008.24,95,140,20.75,17,2019,12,11570,11.1250
17/12/2019 6:00,25.7,6,1009.18,92,60,17.9,17,2019,12,11571,11.2500
17/12/2019 9:00,28,0,1010.82,77,0,15.05,17,2019,12,11572,11.3750
17/12/2019 12:00,29,0,1009.27,72,0,12.2,17,2019,12,11573,11.5000
17/12/2019 15:00,28.5,5,1007.71,74,50,9.35,17,2019,12,11574,11.6250
17/12/2019 18:00,27.7,4,1008.98,82,340,6.5,17,2019,12,11575,11.7500
17/12/2019 21:00,27,3,1010.61,84,90,3.65,17,2019,12,11576,11.8750
18/12/2019 0:00,26.9,0,1009.24,80,0,0.8,18,2019,12,11577,12.0000
18/12/2019 3:00,25,0,1009.04,88,0,1.05,18,2019,12,11578,12.1250
18/12/2019 6:00,24.3,0,1010.39,95,0,1.3,18,2019,12,11579,12.2500
18/12/2019 9:00,27,0,1012.17,86,0,1.55,18,2019,12,11580,12.3750
18/12/2019 12:00,28.4,5,1009.82,80,50,1.8,18,2019,12,11581,12.5000
18/12/2019 15:00,28,5,1008.33,79,60,2.05,18,2019,12,11582,12.6250
18/12/2019 18:00,27,4,1010.13,82,90,2.3,18,2019,12,11583,12.7500
18/12/2019 21:00,26.4,3,1011.88,89,300,2.55,18,2019,12,11584,12.8750
19/12/2019 0:00,25.2,0,1010.81,94,0,2.8,19,2019,12,11585,13.0000
19/12/2019 3:00,24.7,3,1009.04,96,300,2.55,19,2019,12,11586,12.7500
19/12/2019 6:00,24.6,0,1010,97,0,2.3,19,2019,12,11587,12.5000
19/12/2019 9:00,28.9,4,1011.42,78,90,2.05,19,2019,12,11588,12.2500
19/12/2019 12:00,30.5,6,1009.88,71,100,1.8,19,2019,12,11589,12.0000
19/12/2019 15:00,28.6,4,1007.6,78,70,1.55,19,2019,12,11590,11.7500
19/12/2019 18:00,27.5,4,1008.17,84,90,1.3,19,2019,12,11591,11.5000
19/12/2019 21:00,26.1,3,1010.16,89,160,1.05,19,2019,12,11592,11.2500
20/12/2019 0:00,26.3,8,1008.86,88,100,0.8,20,2019,12,11593,11.0000
20/12/2019 3:00,25.2,6,1007.45,93,110,0.7,20,2019,12,11594,11.2500
20/12/2019 6:00,25.8,0,1008.94,91,0,0.6,20,2019,12,11595,11.5000
20/12/2019 9:00,28.5,0,1010.83,75,0,0.5,20,2019,12,11596,11.7500
20/12/2019 12:00,30,5,1008.8,70,50,0.4,20,2019,12,11597,12.0000
20/12/2019 15:00,29.5,0,1007.02,75,0,0.3,20,2019,12,11598,12.2500
20/12/2019 18:00,27.2,0,1008.49,81,0,0.2,20,2019,12,11599,12.5000
20/12/2019 21:00,26.6,0,1010.38,83,0,0.1,20,2019,12,11600,12.7500
21/12/2019 0:00,26.2,0,1009.62,85,0,0,21,2019,12,11601,13.0000
21/12/2019 3:00,25.5,0,1007.95,91,0,0,21,2019,12,11602,13.5000
21/12/2019 6:00,25.7,0,1010.29,88,0,0,21,2019,12,11603,14.0000
21/12/2019 9:00,28.8,4,1011.63,69,90,0,21,2019,12,11604,14.5000
21/12/2019 12:00,30.2,4,1010.07,59,100,0,21,2019,12,11605,15.0000
21/12/2019 15:00,29.6,7,1008.34,61,100,0,21,2019,12,11606,15.5000
21/12/2019 18:00,26.6,3,1009.34,78,100,0,21,2019,12,11607,16.0000
21/12/2019 21:00,24.8,0,1011.17,89,0,0,21,2019,12,11608,16.5000
22/12/2019 0:00,24.3,0,1010.6,91,0,0,22,2019,12,11609,17.0000
22/12/2019 3:00,23.6,0,1009.4,95,0,0,22,2019,12,11610,17.2500
22/12/2019 6:00,23,0,1010.75,98,0,0,22,2019,12,11611,17.5000
22/12/2019 9:00,29.2,3,1011.92,70,10,0,22,2019,12,11612,17.7500
22/12/2019 12:00,30.4,8,1010.33,60,90,0,22,2019,12,11613,18.0000
22/12/2019 15:00,30.2,10,1008.64,61,110,0,22,2019,12,11614,18.2500
22/12/2019 18:00,27.2,4,1009.29,77,40,0,22,2019,12,11615,18.5000
22/12/2019 21:00,25.7,3,1011.15,85,310,0,22,2019,12,11616,18.7500
23/12/2019 0:00,23.9,0,1010.92,94,0,0,23,2019,12,11617,19.0000
23/12/2019 3:00,22.6,0,1009.63,98,0,0,23,2019,12,11618,18.8750
23/12/2019 6:00,23,0,1010.43,98,0,0,23,2019,12,11619,18.7500
23/12/2019 9:00,28.5,0,1012.22,78,0,0,23,2019,12,11620,18.6250
23/12/2019 12:00,30.8,0,1010.03,67,0,0,23,2019,12,11621,18.5000
23/12/2019 15:00,30.2,0,1008.34,68,0,0,23,2019,12,11622,18.3750
23/12/2019 18:00,27.1,0,1009.59,81,0,0,23,2019,12,11623,18.2500
23/12/2019 21:00,26.5,4,1010.98,84,60,0,23,2019,12,11624,18.1250
24/12/2019 0:00,25,0,1011.14,90,0,0,24,2019,12,11625,18.0000
24/12/2019 3:00,24.3,0,1009.92,93,0,0,24,2019,12,11626,18.1250
24/12/2019 6:00,25,0,1010.85,92,0,0,24,2019,12,11627,18.2500
24/12/2019 9:00,28.9,3,1011.89,76,130,0,24,2019,12,11628,18.3750
24/12/2019 12:00,30,8,1010.68,68,80,0,24,2019,12,11629,18.5000
24/12/2019 15:00,30.3,7,1008.59,66,20,0,24,2019,12,11630,18.6250
24/12/2019 18:00,27,10,1010.06,83,40,0,24,2019,12,11631,18.7500
24/12/2019 21:00,26.6,5,1011.55,83,140,0,24,2019,12,11632,18.8750
25/12/2019 0:00,25.7,4,1010.92,86,160,0,25,2019,12,11633,19.0000
25/12/2019 3:00,24.4,0,1009.34,96,0,0,25,2019,12,11634,19.0000
25/12/2019 6:00,25,0,1010.92,93,0,0,25,2019,12,11635,19.0000
25/12/2019 9:00,28.5,4,1011.74,77,340,0,25,2019,12,11636,19.0000
25/12/2019 12:00,30.4,4,1009.62,70,80,0,25,2019,12,11637,19.0000
25/12/2019 15:00,30.2,0,1008.18,70,0,0,25,2019,12,11638,19.0000
25/12/2019 18:00,27,0,1009.49,79,0,0,25,2019,12,11639,19.0000
25/12/2019 21:00,26.5,0,1010.98,81,0,0,25,2019,12,11640,19.0000
26/12/2019 0:00,25.7,0,1010.92,86,0,0,26,2019,12,11641,19.0000
26/12/2019 3:00,25,0,1010.23,88,0,0,26,2019,12,11642,19.3750
26/12/2019 6:00,23,0,1010.1,96,0,0,26,2019,12,11643,19.7500
26/12/2019 9:00,28.8,3,1011.79,70,40,0,26,2019,12,11644,20.1250
26/12/2019 12:00,27.7,4,1010.38,74,30,0,26,2019,12,11645,20.5000
26/12/2019 15:00,29.5,5,1008.69,63,10,0,26,2019,12,11646,20.8750
26/12/2019 18:00,26.8,3,1009.36,78,100,0,26,2019,12,11647,21.2500
26/12/2019 21:00,23.9,0,1011.25,94,0,0,26,2019,12,11648,21.6250
27/12/2019 0:00,25.3,4,1010.63,85,40,0,27,2019,12,11649,22.0000
27/12/2019 3:00,23.2,0,1009.73,96,0,0,27,2019,12,11650,21.1250
27/12/2019 6:00,23.8,0,1010.33,94,0,0,27,2019,12,11651,20.2500
27/12/2019 9:00,28.6,4,1011.48,73,350,0,27,2019,12,11652,19.3750
27/12/2019 12:00,30.3,8,1009.88,60,70,0,27,2019,12,11653,18.5000
27/12/2019 15:00,30.1,7,1007.84,62,90,0,27,2019,12,11654,17.6250
27/12/2019 18:00,27.4,4,1008.77,78,40,0,27,2019,12,11655,16.7500
27/12/2019 21:00,26.4,0,1010.45,84,0,0,27,2019,12,11656,15.8750
28/12/2019 0:00,25.9,4,1010.26,85,110,0,28,2019,12,11657,15.0000
28/12/2019 3:00,25.6,4,1009.13,85,90,0,28,2019,12,11658,15.1250
28/12/2019 6:00,25.2,4,1009.83,84,90,0,28,2019,12,11659,15.2500
28/12/2019 9:00,28.4,7,1010.95,70,90,0,28,2019,12,11660,15.3750
28/12/2019 12:00,29.9,4,1009.86,63,50,0,28,2019,12,11661,15.5000
28/12/2019 15:00,30,3,1008.99,56,140,0,28,2019,12,11662,15.6250
28/12/2019 18:00,26.5,6,1009.26,77,90,0,28,2019,12,11663,15.7500
28/12/2019 21:00,26,6,1010.45,76,140,0,28,2019,12,11664,15.8750
29/12/2019 0:00,25.5,0,1011.25,84,0,0,29,2019,12,11665,16.0000
29/12/2019 3:00,24.6,0,1008.86,87,0,0,29,2019,12,11666,15.5000
29/12/2019 6:00,24.5,0,1010.13,87,0,0,29,2019,12,11667,15.0000
29/12/2019 9:00,29.1,5,1011.94,73,50,0,29,2019,12,11668,14.5000
29/12/2019 12:00,30.6,8,1009.88,67,80,0,29,2019,12,11669,14.0000
29/12/2019 15:00,30.3,4,1007.73,70,30,0,29,2019,12,11670,13.5000
29/12/2019 18:00,27.2,0,1009.21,78,0,0,29,2019,12,11671,13.0000
29/12/2019 21:00,26.8,0,1011.52,80,0,0,29,2019,12,11672,12.5000
30/12/2019 0:00,26.2,0,1010.94,81,0,0,30,2019,12,11673,12.0000
30/12/2019 3:00,25.9,0,1009.88,81,0,0,30,2019,12,11674,11.8750
30/12/2019 6:00,25.7,0,1010.89,85,0,0,30,2019,12,11675,11.7500
30/12/2019 9:00,28.8,7,1012.42,70,140,0,30,2019,12,11676,11.6250
30/12/2019 12:00,30.5,7,1011.17,60,130,0,30,2019,12,11677,11.5000
30/12/2019 15:00,29.5,7,1009.4,66,70,0,30,2019,12,11678,11.3750
30/12/2019 18:00,27.2,4,1010.75,75,40,0,30,2019,12,11679,11.2500
30/12/2019 21:00,26.7,4,1012.37,79,340,0,30,2019,12,11680,11.1250
31/12/2019 0:00,26.4,0,1012,82,0,0,31,2019,12,11681,11.0000
31/12/2019 3:00,25.8,0,1010.8,85,0,0,31,2019,12,11682,11.1250
31/12/2019 6:00,25.4,0,1011.68,88,0,0,31,2019,12,11683,11.2500
31/12/2019 9:00,29.5,6,1013.05,71,80,0,31,2019,12,11684,11.3750
31/12/2019 12:00,30.5,5,1011.68,70,60,0,31,2019,12,11685,11.5000
31/12/2019 15:00,29.7,5,1010.41,73,160,0,31,2019,12,11686,11.6250
31/12/2019 18:00,27.5,3,1011.99,78,120,0,31,2019,12,11687,11.7500
31/12/2019 21:00,27,4,1013.78,80,80,0,31,2019,12,11688,11.8750
1/1/2020 0:00,26.7,0,1013.27,81,0,0,1,2020,1,11689,12.0000
1/1/2020 3:00,26,0,1011.92,85,0,0.05,1,2020,1,11690,12.0000
1/1/2020 6:00,26,0,1012.44,84,0,0.1,1,2020,1,11691,12.0000
1/1/2020 9:00,28.9,9,1013.73,69,110,0.15,1,2020,1,11692,12.0000
1/1/2020 12:00,29.2,10,1012.56,69,50,0.2,1,2020,1,11693,12.0000
1/1/2020 15:00,28.8,11,1011.2,67,60,0.25,1,2020,1,11694,12.0000
1/1/2020 18:00,27.8,7,1012.69,71,60,0.3,1,2020,1,11695,12.0000
1/1/2020 21:00,26.6,3,1014.48,74,330,0.35,1,2020,1,11696,12.0000
2/1/2020 0:00,27,4,1014.72,77,100,0.4,2,2020,1,11697,12.0000
2/1/2020 3:00,26.4,6,1012.44,75,110,0.375,2,2020,1,11698,12.0000
2/1/2020 6:00,26.6,5,1013.33,79,40,0.35,2,2020,1,11699,12.0000
2/1/2020 9:00,28.7,4,1015.07,70,60,0.325,2,2020,1,11700,12.0000
2/1/2020 12:00,29.1,8,1013.33,68,80,0.3,2,2020,1,11701,12.0000
2/1/2020 15:00,28.5,7,1011.15,71,30,0.275,2,2020,1,11702,12.0000
2/1/2020 18:00,27.2,4,1012.59,79,20,0.25,2,2020,1,11703,12.0000
2/1/2020 21:00,27,4,1014.19,80,90,0.225,2,2020,1,11704,12.0000
3/1/2020 0:00,26.8,8,1013.6,81,90,0.2,3,2020,1,11705,12.0000
3/1/2020 3:00,26.4,6,1011.93,84,70,0.175,3,2020,1,11706,12.0000
3/1/2020 6:00,26.3,10,1012.5,86,140,0.15,3,2020,1,11707,12.0000
3/1/2020 9:00,29.4,0,1013.8,74,0,0.125,3,2020,1,11708,12.0000
3/1/2020 12:00,30.7,7,1012.3,68,70,0.1,3,2020,1,11709,12.0000
3/1/2020 15:00,29.6,6,1010.05,71,90,0.075,3,2020,1,11710,12.0000
3/1/2020 18:00,27.2,0,1011.27,85,0,0.05,3,2020,1,11711,12.0000
3/1/2020 21:00,26.9,7,1012.56,82,110,0.025,3,2020,1,11712,12.0000
4/1/2020 0:00,26.5,6,1011.77,84,70,0,4,2020,1,11713,12.0000
4/1/2020 3:00,26.4,0,1010.13,85,0,0,4,2020,1,11714,12.2500
4/1/2020 6:00,26.5,0,1011.15,84,0,0,4,2020,1,11715,12.5000
4/1/2020 9:00,28.1,4,1012.37,71,70,0,4,2020,1,11716,12.7500
4/1/2020 12:00,30.2,4,1009.88,61,160,0,4,2020,1,11717,13.0000
4/1/2020 15:00,29.7,6,1008.29,63,50,0,4,2020,1,11718,13.2500
4/1/2020 18:00,27.2,3,1009.41,79,40,0,4,2020,1,11719,13.5000
4/1/2020 21:00,26,4,1011.57,80,180,0,4,2020,1,11720,13.7500
5/1/2020 0:00,25.5,3,1011.55,82,230,0,5,2020,1,11721,14.0000
5/1/2020 3:00,25.1,4,1009.76,85,90,0,5,2020,1,11722,14.8750
5/1/2020 6:00,26,5,1010.95,80,130,0,5,2020,1,11723,15.7500
5/1/2020 9:00,29.4,7,1012.42,70,110,0,5,2020,1,11724,16.6250
5/1/2020 12:00,29.6,10,1010.63,64,90,0,5,2020,1,11725,17.5000
5/1/2020 15:00,30,5,1009.1,60,70,0,5,2020,1,11726,18.3750
5/1/2020 18:00,26.8,7,1010.36,78,60,0,5,2020,1,11727,19.2500
5/1/2020 21:00,26.3,5,1012.31,82,90,0,5,2020,1,11728,20.1250
6/1/2020 0:00,25.9,5,1011.46,83,90,0,6,2020,1,11729,21.0000
6/1/2020 3:00,25.4,3,1010.65,84,70,0,6,2020,1,11730,20.7500
6/1/2020 6:00,25,3,1011.74,85,150,0,6,2020,1,11731,20.5000
6/1/2020 9:00,29.5,0,1013.08,73,0,0,6,2020,1,11732,20.2500
6/1/2020 12:00,31.1,4,1010.4,67,50,0,6,2020,1,11733,20.0000
6/1/2020 15:00,30,8,1008.81,71,70,0,6,2020,1,11734,19.7500
6/1/2020 18:00,27.3,0,1010.18,78,0,0,6,2020,1,11735,19.5000
6/1/2020 21:00,26.7,0,1011.77,82,0,0,6,2020,1,11736,19.2500
7/1/2020 0:00,26.4,0,1011.26,82,0,0,7,2020,1,11737,19.0000
7/1/2020 3:00,25.5,0,1009.81,84,0,0,7,2020,1,11738,18.1250
7/1/2020 6:00,23.5,0,1010.76,96,0,0,7,2020,1,11739,17.2500
7/1/2020 9:00,28.4,7,1012.12,70,40,0,7,2020,1,11740,16.3750
7/1/2020 12:00,29.7,8,1010.58,63,110,0,7,2020,1,11741,15.5000
7/1/2020 15:00,29.6,6,1008.29,64,90,0,7,2020,1,11742,14.6250
7/1/2020 18:00,27.6,3,1009.06,76,320,0,7,2020,1,11743,13.7500
7/1/2020 21:00,26.5,6,1010.92,83,80,0,7,2020,1,11744,12.8750
8/1/2020 0:00,26.5,3,1010.92,83,260,0,8,2020,1,11745,12.0000
8/1/2020 3:00,26.3,7,1009.04,86,190,0,8,2020,1,11746,12.0000
8/1/2020 6:00,26.8,3,1009.96,83,80,0,8,2020,1,11747,12.0000
8/1/2020 9:00,29.1,3,1010.92,76,80,0,8,2020,1,11748,12.0000
8/1/2020 12:00,30.8,0,1009.14,68,0,0,8,2020,1,11749,12.0000
8/1/2020 15:00,30.2,4,1006.58,73,60,0,8,2020,1,11750,12.0000
8/1/2020 18:00,28.2,0,1007.73,78,0,0,8,2020,1,11751,12.0000
8/1/2020 21:00,27.5,0,1009.6,79,0,0,8,2020,1,11752,12.0000
9/1/2020 0:00,27.2,8,1009.65,79,110,0,9,2020,1,11753,12.0000
9/1/2020 3:00,26.2,0,1008.8,85,0,0,9,2020,1,11754,12.3750
9/1/2020 6:00,26,0,1009.76,82,0,0,9,2020,1,11755,12.7500
9/1/2020 9:00,29.5,5,1011.02,68,40,0,9,2020,1,11756,13.1250
9/1/2020 12:00,31.1,12,1009.05,58,60,0,9,2020,1,11757,13.5000
9/1/2020 15:00,29.6,5,1007.4,61,40,0,9,2020,1,11758,13.8750
9/1/2020 18:00,27.1,0,1008.59,76,0,0,9,2020,1,11759,14.2500
9/1/2020 21:00,26.9,0,1010.64,79,0,0,9,2020,1,11760,14.6250
10/1/2020 0:00,26.4,3,1009.95,84,90,0,10,2020,1,11761,15.0000
10/1/2020 3:00,25,0,1008.43,92,0,0,10,2020,1,11762,15.1250
10/1/2020 6:00,24.7,4,1008.77,92,70,0,10,2020,1,11763,15.2500
10/1/2020 9:00,29.6,3,1010.23,69,160,0,10,2020,1,11764,15.3750
10/1/2020 12:00,30.6,10,1009.38,65,110,0,10,2020,1,11765,15.5000
10/1/2020 15:00,29.9,10,1007.6,69,30,0,10,2020,1,11766,15.6250
10/1/2020 18:00,27.8,0,1008.1,82,0,0,10,2020,1,11767,15.7500
10/1/2020 21:00,26.4,0,1010.06,86,0,0,10,2020,1,11768,15.8750
11/1/2020 0:00,25.6,3,1009.86,89,10,0,11,2020,1,11769,16.0000
11/1/2020 3:00,24.2,0,1009.06,97,0,0,11,2020,1,11770,16.3750
11/1/2020 6:00,24.5,0,1009.36,97,0,0,11,2020,1,11771,16.7500
11/1/2020 9:00,29.4,0,1010.51,72,0,0,11,2020,1,11772,17.1250
11/1/2020 12:00,32.4,5,1008.67,55,340,0,11,2020,1,11773,17.5000
11/1/2020 15:00,30.6,6,1007.18,63,70,0,11,2020,1,11774,17.8750
11/1/2020 18:00,27.7,3,1008.18,76,340,0,11,2020,1,11775,18.2500
11/1/2020 21:00,26.3,0,1009.78,86,0,0,11,2020,1,11776,18.6250
12/1/2020 0:00,25.4,0,1009.64,90,0,0,12,2020,1,11777,19.0000
12/1/2020 3:00,24.3,0,1008.14,93,0,0,12,2020,1,11778,18.6250
12/1/2020 6:00,23.8,0,1008.77,97,0,0,12,2020,1,11779,18.2500
12/1/2020 9:00,30.2,0,1010.65,67,0,0,12,2020,1,11780,17.8750
12/1/2020 12:00,30.8,0,1008.73,71,0,0,12,2020,1,11781,17.5000
12/1/2020 15:00,31.4,7,1006.18,68,60,0,12,2020,1,11782,17.1250
12/1/2020 18:00,28,0,1007.33,82,0,0,12,2020,1,11783,16.7500
12/1/2020 21:00,27.5,7,1008.59,81,70,0,12,2020,1,11784,16.3750
13/1/2020 0:00,26.8,0,1008.32,84,0,0,13,2020,1,11785,16.0000
13/1/2020 3:00,25.8,0,1007.52,89,0,0,13,2020,1,11786,15.5000
13/1/2020 6:00,25.7,0,1007.97,82,0,0,13,2020,1,11787,15.0000
13/1/2020 9:00,29.5,0,1009.93,72,0,0,13,2020,1,11788,14.5000
13/1/2020 12:00,29.7,7,1008.59,70,80,0,13,2020,1,11789,14.0000
13/1/2020 15:00,30,11,1007.6,67,70,0,13,2020,1,11790,13.5000
13/1/2020 18:00,27.5,6,1007.1,77,10,0,13,2020,1,11791,13.0000
13/1/2020 21:00,26.3,7,1009.86,79,110,0,13,2020,1,11792,12.5000
14/1/2020 0:00,25.9,6,1009.46,82,60,0,14,2020,1,11793,12.0000
14/1/2020 3:00,25.3,3,1008.57,84,150,0,14,2020,1,11794,12.7500
14/1/2020 6:00,25.5,8,1010.45,84,90,0,14,2020,1,11795,13.5000
14/1/2020 9:00,28.1,0,1011.68,81,0,0,14,2020,1,11796,14.2500
14/1/2020 12:00,30.4,10,1009.78,68,40,0,14,2020,1,11797,15.0000
14/1/2020 15:00,30,6,1007.61,72,100,0,14,2020,1,11798,15.7500
14/1/2020 18:00,27.4,0,1008.36,78,0,0,14,2020,1,11799,16.5000
14/1/2020 21:00,26.9,0,1009.95,80,0,0,14,2020,1,11800,17.2500
15/1/2020 0:00,26.2,0,1010.38,81,0,0,15,2020,1,11801,18.0000
15/1/2020 3:00,25.5,0,1008.84,81,0,0,15,2020,1,11802,19.3750
15/1/2020 6:00,25.6,0,1009.76,83,0,0,15,2020,1,11803,20.7500
15/1/2020 9:00,28.6,6,1011.6,75,80,0,15,2020,1,11804,22.1250
15/1/2020 12:00,30.4,4,1010.33,68,120,0,15,2020,1,11805,23.5000
15/1/2020 15:00,29.6,0,1008.34,71,0,0,15,2020,1,11806,24.8750
15/1/2020 18:00,27.2,0,1009.25,77,0,0,15,2020,1,11807,26.2500
15/1/2020 21:00,26.9,6,1010.98,77,80,0,15,2020,1,11808,27.6250
16/1/2020 0:00,25,0,1010.54,86,0,0,16,2020,1,11809,29.0000
16/1/2020 3:00,24.5,0,1009.14,87,0,0,16,2020,1,11810,29.3750
16/1/2020 6:00,23,0,1010.49,96,0,0,16,2020,1,11811,29.7500
16/1/2020 9:00,28.9,6,1011.89,69,50,0,16,2020,1,11812,30.1250
16/1/2020 12:00,30.6,5,1011.07,60,70,0,16,2020,1,11813,30.5000
16/1/2020 15:00,29.8,13,1008.39,60,40,0,16,2020,1,11814,30.8750
16/1/2020 18:00,27.2,4,1009.86,75,30,0,16,2020,1,11815,31.2500
16/1/2020 21:00,25.2,3,1011.84,84,40,0,16,2020,1,11816,31.6250
17/1/2020 0:00,24,0,1011.25,90,0,0,17,2020,1,11817,32.0000
17/1/2020 3:00,22.6,3,1010.06,96,110,0,17,2020,1,11818,30.8750
17/1/2020 6:00,22.8,0,1011.02,97,0,0,17,2020,1,11819,29.7500
17/1/2020 9:00,28.2,5,1012.74,72,50,0,17,2020,1,11820,28.6250
17/1/2020 12:00,30.5,4,1011.58,61,100,0,17,2020,1,11821,27.5000
17/1/2020 15:00,31.1,3,1008.86,61,80,0,17,2020,1,11822,26.3750
17/1/2020 18:00,27.5,4,1009.84,81,40,0,17,2020,1,11823,25.2500
17/1/2020 21:00,27.2,4,1011.97,83,60,0,17,2020,1,11824,24.1250
18/1/2020 0:00,26.5,0,1011.03,85,0,0,18,2020,1,11825,23.0000
18/1/2020 3:00,26.2,3,1009.86,87,70,0,18,2020,1,11826,22.7500
18/1/2020 6:00,26.2,4,1010.75,88,70,0,18,2020,1,11827,22.5000
18/1/2020 9:00,28.6,4,1012.12,73,40,0,18,2020,1,11828,22.2500
18/1/2020 12:00,30.2,8,1010.06,65,90,0,18,2020,1,11829,22.0000
18/1/2020 15:00,30.4,4,1008.32,65,90,0,18,2020,1,11830,21.7500
18/1/2020 18:00,27.5,7,1009.31,81,340,0,18,2020,1,11831,21.5000
18/1/2020 21:00,27.2,4,1010.91,83,50,0,18,2020,1,11832,21.2500
19/1/2020 0:00,26.8,8,1010.58,84,100,0,19,2020,1,11833,21.0000
19/1/2020 3:00,26.3,4,1009.16,87,40,0,19,2020,1,11834,20.3750
19/1/2020 6:00,26,0,1010.15,88,0,0,19,2020,1,11835,19.7500
19/1/2020 9:00,29.4,8,1011.94,74,110,0,19,2020,1,11836,19.1250
19/1/2020 12:00,30.9,3,1010.35,64,90,0,19,2020,1,11837,18.5000
19/1/2020 15:00,30.7,9,1008.59,67,120,0,19,2020,1,11838,17.8750
19/1/2020 18:00,27.8,7,1009.21,84,90,0,19,2020,1,11839,17.2500
19/1/2020 21:00,27.1,3,1012.07,81,160,0,19,2020,1,11840,16.6250
20/1/2020 0:00,26.4,0,1011.37,85,0,0,20,2020,1,11841,16.0000
20/1/2020 3:00,26,3,1009.76,85,110,0,20,2020,1,11842,15.7500
20/1/2020 6:00,26.2,4,1010.95,86,110,0,20,2020,1,11843,15.5000
20/1/2020 9:00,28.2,3,1013.01,74,120,0,20,2020,1,11844,15.2500
20/1/2020 12:00,31.2,8,1011.38,61,70,0,20,2020,1,11845,15.0000
20/1/2020 15:00,30.4,9,1009.61,66,360,0,20,2020,1,11846,14.7500
20/1/2020 18:00,27.7,4,1010.54,79,30,0,20,2020,1,11847,14.5000
20/1/2020 21:00,27.2,5,1013.82,80,140,0,20,2020,1,11848,14.2500
21/1/2020 0:00,26.9,0,1012.96,83,0,0,21,2020,1,11849,14.0000
21/1/2020 3:00,26.4,6,1011.49,87,40,0.55,21,2020,1,11850,13.8750
21/1/2020 6:00,26.1,5,1012.3,88,100,1.1,21,2020,1,11851,13.7500
21/1/2020 9:00,28.1,6,1014.67,78,70,1.65,21,2020,1,11852,13.6250
21/1/2020 12:00,30,5,1012.82,71,140,2.2,21,2020,1,11853,13.5000
21/1/2020 15:00,30,0,1010.79,71,0,2.75,21,2020,1,11854,13.3750
21/1/2020 18:00,27.8,0,1011.77,79,0,3.3,21,2020,1,11855,13.2500
21/1/2020 21:00,27.2,0,1013.56,79,0,3.85,21,2020,1,11856,13.1250
